complaint_id,customer_id,complaint_type,complaint_date,status
3568,3240,Other,2021-07-06,Unknown
3569,6165,Other,2022-03-07,In_Progress
3570,7336,Loan,2023-05-19,Pending
3571,3616,Other,2023-01-08,Pending
3572,9465,Transaction,2023-10-17,In_Progress
3573,7937,Other,2023-04-15,Unknown
3574,770,Other,2023-06-03,Resolved
3575,920,Transaction,2022-03-07,In_Progress
3576,7245,Transaction,2022-10-15,In_Progress
3577,2224,Other,2023-05-15,Resolved
3578,6757,Other,2022-05-19,Resolved
3579,3195,Service,2022-10-11,Resolved
3580,6246,Other,2021-06-23,Pending
3581,1021,Loan,2021-04-25,Unknown
3582,4274,Other,2022-11-25,Unknown
3583,6089,Transaction,2021-03-24,Unknown
3584,4036,Loan,2021-11-13,Resolved
3585,3176,Other,2022-12-24,Pending
3586,2926,Other,2022-12-15,Unknown
3587,4995,Other,2023-04-06,In_Progress
3588,4638,Other,2023-06-12,Pending
3589,5948,Transaction,2023-05-28,Unknown
3590,67,Loan,2023-11-28,Resolved
3591,2728,Transaction,2021-05-10,Unknown
3592,9688,Other,2022-10-06,Unknown
3593,1836,Service,2022-05-05,Resolved
3594,8342,Other,2023-08-28,Resolved
3595,3802,Loan,2021-01-07,Resolved
3596,8957,Other,2021-02-27,Resolved
3597,8462,Other,2022-11-30,In_Progress
3598,8829,Transaction,2023-11-22,Unknown
3599,9602,Other,2022-02-27,Resolved
3600,8815,Transaction,2023-05-31,In_Progress
3601,3755,Transaction,2021-07-05,Pending
3602,6567,Other,2022-11-16,In_Progress
3603,837,Other,2021-04-02,Pending
3604,9490,Transaction,2022-11-01,Pending
3605,9986,Transaction,2022-03-29,Unknown
3606,7790,Other,2023-10-12,Unknown
3607,6883,Transaction,2023-05-22,Unknown
3608,7968,Other,2022-06-29,Resolved
3609,5024,Transaction,2022-02-23,Pending
3610,4929,Transaction,2021-05-27,Resolved
3611,7671,Service,2022-02-12,Unknown
3612,4683,Service,2023-02-20,Resolved
3613,8493,Other,2021-05-27,Unknown
3614,2361,Transaction,2021-01-02,Resolved
3615,6249,Transaction,2023-07-02,Pending
3616,6465,Transaction,2021-02-01,Pending
3617,8061,Service,2021-08-24,Resolved
3618,6823,Other,2023-09-09,Pending
3619,1987,Transaction,2023-11-28,Unknown
3620,388,Transaction,2023-09-30,Resolved
3621,7956,Transaction,2021-11-25,Pending
3622,4481,Loan,2021-12-21,Resolved
3623,3399,Service,2021-02-20,Pending
3624,8178,Transaction,2023-07-31,Resolved
3625,94,Transaction,2023-12-05,Resolved
3626,5939,Other,2023-07-11,Unknown
3627,6450,Transaction,2023-08-05,Resolved
3628,8647,Other,2023-11-30,Pending
3629,1879,Other,2021-10-26,Unknown
3630,7957,Other,2022-05-19,In_Progress
3631,4405,Other,2021-08-19,Resolved
3632,1210,Transaction,2023-02-24,Unknown
3633,2162,Transaction,2023-04-22,Unknown
3634,2494,Loan,2021-02-20,In_Progress
3635,8740,Transaction,2022-01-31,Pending
3636,5681,Other,2023-02-01,Pending
3637,5307,Service,2023-05-20,Pending
3638,6092,Loan,2023-04-12,Pending
3639,3443,Transaction,2021-10-26,Unknown
3640,6843,Other,2023-10-03,Unknown
3641,7505,Loan,2023-09-25,Resolved
3642,7932,Service,2021-05-20,Resolved
3643,9749,Other,2022-04-15,Unknown
3644,7483,Other,2023-04-09,In_Progress
3645,4762,Service,2021-09-10,In_Progress
3646,8764,Service,2022-08-19,Resolved
3647,7661,Other,2023-09-17,Unknown
3648,3261,Transaction,2022-04-29,Resolved
3649,5618,Transaction,2023-03-24,Pending
3650,4137,Service,2023-08-01,Unknown
3651,984,Other,2023-11-28,Unknown
3652,9019,Transaction,2021-12-19,Pending
3653,9677,Other,2023-10-19,Unknown
3654,560,Loan,2023-01-07,Pending
3655,6997,Other,2022-11-11,Unknown
3656,697,Other,2022-03-21,Unknown
3657,5669,Other,2022-01-16,Unknown
3658,8081,Loan,2022-01-03,Unknown
3659,1832,Service,2023-07-15,Resolved
3660,5770,Transaction,2022-08-05,Pending
3661,3437,Transaction,2022-10-24,Unknown
3662,3613,Other,2023-03-27,In_Progress
3663,5103,Other,2021-12-18,Resolved
3664,8967,Service,2023-12-05,Unknown
3665,5567,Other,2021-01-04,In_Progress
3666,1498,Transaction,2023-06-25,In_Progress
3667,7779,Transaction,2023-04-02,Resolved
3668,4690,Other,2021-01-19,Pending
3669,9754,Transaction,2022-06-27,Pending
3670,3170,Loan,2021-08-06,Resolved
3671,1730,Transaction,2021-12-25,In_Progress
3672,6234,Loan,2022-05-17,Unknown
3673,1216,Other,2022-06-08,In_Progress
3674,5175,Other,2021-08-11,Unknown
3675,4130,Loan,2023-06-23,Unknown
3676,6399,Other,2022-12-19,Resolved
3677,1080,Other,2021-08-19,Resolved
3678,1991,Transaction,2023-04-01,Unknown
3679,8677,Other,2021-02-18,Pending
3680,6550,Transaction,2021-12-25,Resolved
3681,7398,Other,2021-08-25,Pending
3682,3204,Transaction,2023-03-12,Unknown
3683,2401,Other,2022-03-24,Resolved
3684,6496,Service,2022-12-26,Resolved
3685,5264,Transaction,2022-01-12,Unknown
3686,984,Service,2022-06-19,Pending
3687,6682,Other,2021-03-21,Pending
3688,9212,Transaction,2022-11-25,In_Progress
3689,6889,Other,2022-04-13,Unknown
3690,1184,Transaction,2022-11-08,Pending
3691,8588,Transaction,2023-12-25,In_Progress
3692,5307,Transaction,2021-05-22,Pending
3693,8339,Other,2022-06-10,In_Progress
3694,8752,Transaction,2023-08-14,Unknown
3695,6509,Transaction,2022-10-12,Pending
3696,1761,Transaction,2023-02-02,Unknown
3697,4798,Transaction,2023-11-28,Pending
3698,696,Service,2022-12-12,Unknown
3699,1608,Other,2021-04-01,In_Progress
3700,9086,Transaction,2022-09-23,Resolved
3701,9829,Other,2022-01-02,Unknown
3702,8097,Transaction,2021-03-09,Resolved
3703,2756,Other,2021-12-26,Resolved
3704,814,Other,2023-10-14,In_Progress
3705,843,Other,2023-02-24,In_Progress
3706,6463,Other,2023-09-07,In_Progress
3707,1419,Other,2022-12-12,Unknown
3708,689,Other,2023-08-13,Resolved
3709,8085,Service,2021-07-17,Resolved
3710,1338,Other,2022-12-04,Unknown
3711,97,Service,2021-03-13,Resolved
3712,6033,Transaction,2022-08-24,Unknown
3713,7468,Other,2022-10-06,Unknown
3714,8520,Other,2022-04-09,Resolved
3715,69,Other,2021-03-03,In_Progress
3716,7888,Loan,2023-05-31,Resolved
3717,5138,Other,2022-12-29,In_Progress
3718,4804,Other,2021-07-09,Unknown
3719,1013,Loan,2023-12-28,Resolved
3720,2028,Other,2023-11-13,Pending
3721,6988,Transaction,2022-08-22,Pending
3722,7741,Transaction,2021-11-07,Resolved
3723,9459,Other,2022-01-04,In_Progress
3724,7270,Other,2021-09-25,Pending
3725,5594,Other,2023-11-14,In_Progress
3726,608,Transaction,2022-03-21,Resolved
3727,4210,Other,2022-04-08,In_Progress
3728,321,Loan,2022-05-08,Resolved
3729,5634,Service,2023-08-14,Unknown
3730,5276,Transaction,2022-04-21,Resolved
3731,2006,Other,2022-12-22,Unknown
3732,1626,Other,2022-09-16,Resolved
3733,3054,Other,2022-05-27,Unknown
3734,4415,Transaction,2021-10-11,Resolved
3735,5910,Loan,2021-07-23,Unknown
3736,7517,Loan,2023-05-31,Unknown
3737,634,Transaction,2022-08-19,Resolved
3738,6789,Transaction,2021-02-26,Resolved
3739,757,Loan,2023-04-21,Unknown
3740,2758,Transaction,2022-03-01,Pending
3741,6819,Other,2023-03-23,Resolved
3742,3380,Loan,2022-08-15,Unknown
3743,6130,Transaction,2023-09-22,Resolved
3744,8140,Transaction,2023-05-24,Unknown
3745,9838,Other,2022-05-24,Unknown
3746,7521,Service,2023-07-21,In_Progress
3747,4539,Other,2023-07-12,In_Progress
3748,3598,Transaction,2021-03-06,Pending
3749,2971,Transaction,2022-07-28,Unknown
3750,1596,Other,2021-09-06,Unknown
3751,3521,Other,2023-09-13,Unknown
3752,9076,Loan,2022-04-03,Unknown
3753,7518,Other,2022-10-06,Unknown
3754,8988,Loan,2023-12-21,Unknown
3755,4479,Other,2021-05-05,Unknown
3756,8542,Other,2022-03-28,Pending
3757,9138,Transaction,2022-11-05,Unknown
3758,4502,Transaction,2023-09-23,Resolved
3759,469,Service,2021-04-07,Unknown
3760,5572,Other,2022-07-03,Resolved
3761,8304,Other,2021-12-21,Unknown
3762,7040,Transaction,2021-11-02,Resolved
3763,4936,Other,2023-01-13,Unknown
3764,5585,Service,2022-12-10,Resolved
3765,5185,Other,2023-10-14,In_Progress
3766,337,Other,2021-03-11,Resolved
3767,6813,Other,2023-02-13,Resolved
3768,8534,Other,2022-11-16,Resolved
3769,1549,Service,2021-05-11,Unknown
3770,1870,Other,2022-04-22,Resolved
3771,7100,Loan,2021-07-04,Resolved
3772,2699,Transaction,2022-12-26,Unknown
3773,3727,Other,2022-07-11,Unknown
3774,1370,Other,2021-03-13,In_Progress
3775,7935,Other,2021-10-11,Unknown
3776,6955,Service,2022-11-20,Pending
3777,6362,Other,2022-11-13,Resolved
3778,1198,Other,2021-04-22,In_Progress
3779,3781,Other,2022-07-04,In_Progress
3780,6418,Service,2023-02-20,Resolved
3781,833,Other,2022-12-20,Unknown
3782,3069,Transaction,2023-04-16,In_Progress
3783,2683,Other,2021-09-13,Pending
3784,3203,Other,2022-07-15,Unknown
3785,5746,Other,2023-05-27,Resolved
3786,9408,Transaction,2021-02-15,Resolved
3787,6608,Transaction,2022-11-23,Resolved
3788,8098,Other,2023-01-21,Resolved
3789,2385,Loan,2023-12-16,Resolved
3790,9941,Transaction,2023-11-09,Resolved
3791,1146,Transaction,2023-07-14,Unknown
3792,9415,Other,2022-06-11,Unknown
3793,4240,Transaction,2022-02-21,Pending
3794,7447,Service,2022-11-12,Resolved
3795,3561,Service,2022-12-19,Unknown
3796,548,Other,2023-05-08,Resolved
3797,216,Other,2022-01-26,Unknown
3798,8156,Transaction,2021-05-06,Resolved
3799,5348,Service,2022-11-28,Unknown
3800,2272,Other,2022-06-12,Pending
3801,1360,Service,2023-04-29,Resolved
3802,3020,Other,2022-01-05,Resolved
3803,3213,Transaction,2021-09-06,Unknown
3804,7594,Loan,2023-10-06,Resolved
3805,9134,Transaction,2021-06-18,Resolved
3806,8700,Other,2021-05-03,Resolved
3807,6402,Other,2023-08-12,Pending
3808,1039,Other,2021-10-20,Pending
3809,6082,Other,2023-12-23,Resolved
3810,6862,Other,2022-05-18,Pending
3811,4446,Transaction,2023-11-17,Pending
3812,1516,Other,2022-06-19,Unknown
3813,8613,Loan,2022-01-28,Resolved
3814,425,Service,2022-01-09,In_Progress
3815,7380,Loan,2022-04-14,Resolved
3816,1344,Other,2022-12-26,Unknown
3817,4858,Transaction,2023-09-02,Resolved
3818,8463,Other,2023-02-22,In_Progress
3819,9966,Transaction,2021-07-29,Unknown
3820,7923,Other,2023-07-05,Resolved
3821,4737,Other,2021-06-03,In_Progress
3822,2982,Other,2023-02-07,Resolved
3823,6278,Loan,2021-11-01,Unknown
3824,906,Other,2021-04-18,In_Progress
3825,5321,Transaction,2021-12-07,Pending
3826,1079,Loan,2023-10-09,Unknown
3827,5727,Service,2022-08-01,Pending
3828,1123,Service,2022-07-18,Pending
3829,5031,Other,2021-01-03,Unknown
3830,2171,Loan,2021-01-22,Resolved
3831,4523,Other,2023-05-03,In_Progress
3832,4593,Transaction,2023-11-07,Pending
3833,3307,Other,2021-09-21,Resolved
3834,7124,Other,2021-06-11,Resolved
3835,6426,Other,2021-05-22,Resolved
3836,9514,Other,2022-09-27,Unknown
3837,6675,Other,2023-08-07,Resolved
3838,4445,Other,2023-06-19,In_Progress
3839,342,Other,2022-05-30,Resolved
3840,9038,Service,2021-02-10,Unknown
3841,9934,Other,2022-12-29,In_Progress
3842,6697,Transaction,2023-04-01,In_Progress
3843,871,Transaction,2021-01-26,Pending
3844,5803,Other,2023-07-16,Unknown
3845,7844,Loan,2022-11-13,Resolved
3846,639,Transaction,2021-10-23,Unknown
3847,4132,Other,2023-08-07,Resolved
3848,2410,Service,2021-11-26,In_Progress
3849,142,Other,2023-01-02,Resolved
3850,6756,Service,2023-03-26,In_Progress
3851,1222,Service,2023-10-04,Unknown
3852,6464,Transaction,2022-09-05,Unknown
3853,727,Loan,2023-11-11,Resolved
3854,4175,Transaction,2021-10-27,Pending
3855,5630,Service,2021-04-07,Resolved
3856,3642,Service,2023-08-15,Resolved
3857,1960,Other,2023-02-02,Unknown
3858,3643,Other,2021-02-24,Unknown
3859,228,Other,2021-03-04,Resolved
3860,247,Other,2023-04-30,Pending
3861,823,Loan,2023-06-09,Unknown
3862,1500,Other,2023-02-26,Resolved
3863,3231,Transaction,2021-01-04,Unknown
3864,908,Loan,2021-05-13,Unknown
3865,7445,Loan,2022-10-06,Pending
3866,6450,Transaction,2023-05-18,Unknown
3867,3065,Other,2023-06-11,Pending
3868,5856,Other,2021-06-30,Unknown
3869,2835,Transaction,2022-11-16,Resolved
3870,2260,Service,2022-06-05,Resolved
3871,7075,Loan,2023-10-30,Resolved
3872,5196,Other,2023-03-06,Resolved
3873,2553,Service,2023-12-01,Resolved
3874,4128,Transaction,2022-05-08,Pending
3875,8234,Other,2022-10-26,Resolved
3876,320,Other,2021-11-25,Resolved
3877,4013,Transaction,2022-12-29,Unknown
3878,5007,Other,2023-05-21,Unknown
3879,7604,Other,2021-07-12,Unknown
3880,5011,Service,2023-02-03,In_Progress
3881,6924,Loan,2021-06-02,Unknown
3882,695,Transaction,2023-09-14,Resolved
3883,5131,Service,2023-11-30,Resolved
3884,8019,Other,2023-04-20,Unknown
3885,3879,Other,2022-08-17,Pending
3886,7987,Other,2021-06-24,Unknown
3887,1882,Service,2021-04-03,In_Progress
3888,6751,Other,2022-09-10,Pending
3889,2477,Transaction,2023-04-05,Resolved
3890,2994,Other,2021-05-19,Pending
3891,3190,Service,2022-01-26,Pending
3892,4435,Transaction,2022-05-18,In_Progress
3893,1138,Other,2022-06-02,Unknown
3894,6884,Other,2022-10-11,Resolved
3895,1190,Loan,2022-02-28,Resolved
3896,2164,Other,2021-09-06,Pending
3897,4563,Loan,2023-06-22,Resolved
3898,6732,Loan,2021-06-30,Pending
3899,1661,Other,2023-04-18,Unknown
3900,8803,Service,2022-02-19,Unknown
3901,7367,Loan,2022-03-21,Unknown
3902,937,Loan,2021-04-17,Resolved
3903,3273,Transaction,2023-12-31,Resolved
3904,9553,Transaction,2022-04-14,Resolved
3905,718,Service,2021-09-13,Unknown
3906,33,Transaction,2022-10-16,Resolved
3907,4475,Other,2022-10-06,Unknown
3908,8971,Other,2023-09-12,Unknown
3909,8854,Transaction,2021-12-11,Resolved
3910,5399,Other,2022-03-15,Pending
3911,9817,Other,2022-01-14,Unknown
3912,5590,Transaction,2021-10-16,In_Progress
3913,6821,Other,2023-06-30,Resolved
3914,5810,Transaction,2022-09-23,Unknown
3915,8397,Service,2022-05-25,Unknown
3916,8407,Loan,2022-09-06,Resolved
3917,187,Loan,2022-03-07,Resolved
3918,6353,Other,2021-07-16,Unknown
3919,7412,Loan,2022-09-06,Resolved
3920,629,Transaction,2021-04-10,Unknown
3921,3201,Loan,2021-06-19,Resolved
3922,2603,Other,2021-11-06,Unknown
3923,2953,Service,2021-10-17,Unknown
3924,7385,Other,2022-06-19,Pending
3925,4724,Other,2023-12-16,In_Progress
3926,624,Service,2022-09-26,Pending
3927,3800,Other,2023-04-30,Unknown
3928,9248,Transaction,2022-06-27,Resolved
3929,1287,Other,2021-01-12,Pending
3930,4829,Other,2023-08-01,Pending
3931,3978,Other,2022-10-08,In_Progress
3932,5075,Loan,2023-06-21,Resolved
3933,5914,Transaction,2022-08-29,In_Progress
3934,7143,Other,2021-12-18,Unknown
3935,9783,Transaction,2022-10-30,Resolved
3936,5119,Other,2022-05-21,Pending
3937,9240,Transaction,2022-11-11,In_Progress
3938,8049,Service,2023-12-02,Resolved
3939,9690,Transaction,2022-02-14,In_Progress
3940,3149,Loan,2021-08-05,Unknown
3941,3135,Service,2023-06-11,Resolved
3942,508,Service,2021-09-05,Resolved
3943,4266,Transaction,2022-07-12,Unknown
3944,1411,Other,2022-07-15,In_Progress
3945,2420,Service,2023-05-05,Resolved
3946,2010,Loan,2023-07-07,Unknown
3947,2521,Other,2022-01-01,In_Progress
3948,4830,Other,2022-02-24,Resolved
3949,7531,Loan,2021-07-18,Unknown
3950,9754,Other,2022-08-21,Pending
3951,1530,Service,2022-04-23,In_Progress
3952,7379,Service,2022-10-27,In_Progress
3953,5915,Other,2021-06-22,Unknown
3954,6608,Loan,2021-10-02,In_Progress
3955,1945,Other,2022-05-12,Pending
3956,3882,Other,2022-01-11,Unknown
3957,5299,Service,2023-03-10,Unknown
3958,7855,Transaction,2022-11-04,In_Progress
3959,4144,Other,2021-04-18,Unknown
3960,7654,Transaction,2021-11-01,Unknown
3961,7255,Service,2023-06-30,Resolved
3962,6093,Transaction,2021-08-23,Resolved
3963,3094,Other,2023-05-21,Unknown
3964,7156,Other,2021-01-12,In_Progress
3965,1966,Other,2023-02-27,In_Progress
3966,3297,Transaction,2022-05-16,Unknown
3967,3380,Service,2021-05-15,Unknown
3968,193,Service,2022-05-18,Resolved
3969,2696,Loan,2022-12-27,In_Progress
3970,909,Other,2021-03-03,Pending
3971,306,Transaction,2022-07-13,In_Progress
3972,4080,Transaction,2023-08-01,Unknown
3973,8348,Transaction,2022-02-22,Resolved
3974,3632,Other,2023-09-18,Unknown
3975,599,Transaction,2022-06-05,Resolved
3976,267,Other,2022-10-15,In_Progress
3977,8587,Loan,2021-04-08,Pending
3978,7022,Loan,2023-10-11,In_Progress
3979,365,Other,2023-07-25,Pending
3980,469,Other,2023-11-11,Resolved
3981,7336,Transaction,2021-04-10,Resolved
3982,6405,Loan,2023-12-25,Unknown
3983,9503,Other,2021-07-31,Pending
3984,5454,Transaction,2023-11-09,Resolved
3985,7470,Transaction,2023-06-28,Unknown
3986,5276,Transaction,2021-03-22,Pending
3987,1938,Transaction,2023-01-03,Resolved
3988,8342,Other,2022-09-27,Resolved
3989,3559,Loan,2021-09-18,In_Progress
3990,760,Loan,2021-09-07,Pending
3991,3379,Other,2022-09-02,Resolved
3992,132,Other,2023-08-28,Unknown
3993,4602,Other,2022-02-10,Resolved
3994,8271,Transaction,2021-03-24,In_Progress
3995,7832,Transaction,2023-02-07,Pending
3996,5754,Other,2023-06-22,Pending
3997,4973,Service,2022-03-30,In_Progress
3998,8746,Other,2022-10-02,Unknown
3999,1391,Service,2023-09-10,Resolved
4000,3840,Service,2021-03-12,Resolved
4001,5427,Loan,2023-10-08,Resolved
4002,3920,Transaction,2022-01-02,Resolved
4003,4306,Transaction,2023-11-07,In_Progress
4004,8012,Other,2022-03-22,Resolved
4005,1387,Loan,2022-04-12,In_Progress
4006,4924,Other,2023-04-07,Pending
4007,6382,Service,2021-08-08,Resolved
4008,6244,Loan,2021-02-27,Pending
4009,1980,Other,2022-08-29,Unknown
4010,8319,Loan,2022-03-26,Resolved
4011,9589,Other,2021-04-28,Unknown
4012,861,Transaction,2022-03-11,Pending
4013,7041,Other,2021-05-04,Unknown
4014,8011,Other,2021-11-05,In_Progress
4015,5991,Other,2023-04-04,Pending
4016,717,Transaction,2021-12-24,Resolved
4017,8739,Other,2021-09-25,Unknown
4018,2623,Service,2023-02-02,In_Progress
4019,9463,Transaction,2023-12-19,Unknown
4020,6686,Transaction,2022-12-18,In_Progress
4021,3797,Other,2023-05-12,Pending
4022,6955,Loan,2023-04-02,Unknown
4023,3723,Transaction,2022-05-22,Unknown
4024,1212,Transaction,2021-11-05,Pending
4025,9546,Transaction,2023-12-27,Resolved
4026,3703,Loan,2023-09-23,Unknown
4027,642,Other,2022-03-25,Unknown
4028,8826,Other,2021-07-13,Unknown
4029,2944,Other,2022-06-11,In_Progress
4030,7762,Loan,2022-02-04,Pending
4031,3281,Other,2021-06-22,Pending
4032,5672,Other,2023-05-13,Resolved
4033,864,Loan,2022-02-21,Resolved
4034,711,Transaction,2023-12-04,Resolved
4035,1956,Other,2023-06-22,Pending
4036,3940,Service,2022-12-02,Pending
4037,9574,Service,2021-07-21,Resolved
4038,5620,Service,2022-09-11,Unknown
4039,3686,Other,2022-05-27,Unknown
4040,6112,Other,2023-02-04,Unknown
4041,3769,Transaction,2022-04-03,In_Progress
4042,5381,Loan,2022-07-02,In_Progress
4043,7252,Other,2023-01-23,Resolved
4044,4499,Other,2021-05-29,Pending
4045,4728,Other,2023-12-21,Resolved
4046,9560,Loan,2022-08-29,Unknown
4047,3562,Other,2022-07-09,Unknown
4048,4403,Loan,2022-08-08,Pending
4049,1706,Other,2021-09-04,In_Progress
4050,7360,Transaction,2023-12-04,Unknown
4051,5916,Loan,2023-11-05,Pending
4052,2167,Other,2022-07-02,Resolved
4053,1396,Other,2022-06-08,In_Progress
4054,50,Transaction,2021-08-30,Unknown
4055,5643,Service,2023-01-14,Unknown
4056,6675,Loan,2023-04-02,In_Progress
4057,9991,Other,2023-03-25,Unknown
4058,7441,Service,2021-06-22,In_Progress
4059,780,Transaction,2021-05-23,Resolved
4060,8340,Transaction,2022-08-20,Pending
4061,4807,Other,2023-05-07,Unknown
4062,4665,Loan,2022-04-22,Resolved
4063,9991,Other,2023-05-15,Pending
4064,7124,Service,2023-11-17,Resolved
4065,5870,Transaction,2023-02-02,Resolved
4066,5490,Other,2023-10-14,Unknown
4067,668,Service,2021-03-06,Unknown
4068,7364,Loan,2021-02-18,In_Progress
4069,3318,Transaction,2022-02-04,Resolved
4070,3938,Service,2023-12-25,Pending
4071,5226,Transaction,2022-04-11,Resolved
4072,8740,Transaction,2022-02-14,Resolved
4073,3552,Other,2021-10-03,Unknown
4074,5951,Loan,2021-11-11,Unknown
4075,5857,Other,2021-11-28,Resolved
4076,1662,Other,2022-07-30,Unknown
4077,7672,Other,2022-08-25,Resolved
4078,4395,Other,2021-01-29,Resolved
4079,9244,Other,2022-10-21,Resolved
4080,7485,Transaction,2022-07-24,Unknown
4081,5713,Other,2022-06-16,In_Progress
4082,5712,Transaction,2023-11-08,Resolved
4083,4848,Other,2022-04-05,In_Progress
4084,7046,Loan,2023-03-28,Resolved
4085,5931,Other,2022-02-04,In_Progress
4086,7406,Loan,2023-06-19,Resolved
4087,573,Transaction,2023-06-16,Unknown
4088,9907,Transaction,2022-09-20,Unknown
4089,3583,Service,2022-02-01,Unknown
4090,7415,Loan,2023-10-30,Pending
4091,2370,Other,2023-03-23,Resolved
4092,2745,Service,2021-03-21,Unknown
4093,1835,Transaction,2022-09-13,Unknown
4094,7994,Transaction,2021-07-12,Resolved
4095,3967,Other,2021-10-18,Unknown
4096,1836,Service,2021-10-20,Resolved
4097,4501,Other,2023-05-11,Pending
4098,4302,Transaction,2023-10-31,Resolved
4099,3378,Other,2022-07-08,In_Progress
4100,3317,Transaction,2023-11-05,Unknown
4101,3599,Transaction,2022-07-11,Resolved
4102,6036,Service,2023-01-01,Pending
4103,9814,Transaction,2022-09-21,Unknown
4104,817,Other,2021-08-16,In_Progress
4105,6009,Loan,2021-05-08,Resolved
4106,4907,Loan,2022-04-21,Resolved
4107,6322,Service,2021-02-05,Unknown
4108,5581,Other,2022-01-28,Resolved
4109,790,Service,2022-11-20,Resolved
4110,5314,Loan,2021-02-24,Unknown
4111,5597,Transaction,2022-01-29,Unknown
4112,4077,Transaction,2021-01-17,In_Progress
4113,6491,Transaction,2023-07-30,Pending
4114,7689,Other,2022-06-10,Unknown
4115,8250,Other,2022-06-14,Unknown
4116,6678,Service,2021-10-28,Pending
4117,8722,Other,2023-10-23,Resolved
